movie_id,title,tag
315011,shin godzilla,"action adventure drama horror science fiction monster godzilla giant monster destruction kaiju toyko rando yaguchi : deputy chief cabinet secretary hideki akasaka : special advisor to the prime minister(national security) kayoko ann patterson : us special envoy hideakianno shinjihiguchi in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
49051,the hobbit: an unexpected journey,"adventure fantasy action riddle elves dwarves orcs middle-earth (tolkien) hobbit mountains wizard journey ring goblin courage giant tunnel underground lake buried treasure climbing a tree invisibility ancient gnomes gandalf bilbo thorin peterjackson in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
9799,the fast and the furious,"action crime thriller street gang car race undercover auto-tuning los angeles car automobile racing aftercreditsstinger duringcreditsstinger brian o'conner dominic toretto letty ortiz robcohen in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
4922,the curious case of benjamin button,"fantasy drama thriller mystery romance diary navy funeral tea travel hospital daisy benjamin button elizabeth abbott davidfincher in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
49538,x-men: first class,"action science fiction adventure cia mutant mine marvel comic superhero based on comic book superhuman historical fiction nuclear war cuban missile crisis world war iii 1960s charles xavier / professor x erik lehnsherr / magneto raven darkholme / mystique matthewvaughn in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
131634,the hunger games: mockingjay - part 2,"action adventure science fiction revolution strong woman dystopia game of death 3d based on young adult novel katniss everdeen peeta mellark gale hawthorne francislawrence in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
27022,the sorcerer's apprentice,"fantasy adventure action comedy drama witch fire wolf fountain magic book castle water apprentice training merlin love mission sorcerer dragon aftercreditsstinger apprendista morgana balthazar blake dave stutler veronica gorloisen jonturteltaub in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
503,poseidon,"adventure action drama thriller new year's eve fire drowning cataclysm loss of father atlantic ocean ball self-abandonment shipwreck giant wave blackout ship daughter single escape capsized ship robert ramsey richard nelson dylan johns wolfgangpetersen in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
241259,alice through the looking glass,"fantasy based on novel clock queen sequel alice in wonderland dark fantasy mad hatter 3d mad hatter alice kingsleigh white queen jamesbobin in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
810,shrek the third,"fantasy adventure animation comedy family ambush sadness stage liberation of prisoners island traitor shipwreck prince ship donkey kingdom theatre play transformation conciliation tricks heir to the throne assault boarding school coup d'etat teacher best friend dragon cowardliness pregnancy capture duringcreditsstinger shrek (voice) donkey (voice) princess fiona (voice) chrismiller ramanhui in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
68735,warcraft,"action adventure fantasy video game elves orcs magic chase based on comic book sorcerer fictional war based on video game wizard fictional language muscles orc sword and sorcery garona halforcen anduin lothar medivh duncanjones in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
